links	text	date
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
https://bitcointalk.org/index.php?topic=2155357.0	[ANN] [TheBasis] coin -> online currency [TBS] | Pow/PoS 21% year	2017-09-06 10:45:57
https://bitcointalk.org/index.php?topic=1974313.0	[ANN] AICOIN ICO: The Investment Collective that Builds Wealth for tokenholders	2017-06-19 13:35:29
https://bitcointalk.org/index.php?topic=2162210.0	[ANN][Pre-sale] 🚀🚀🚀 Global Betting Platform Built On Tezos 🚀🚀🚀	2017-09-08 22:32:14
https://bitcointalk.org/index.php?topic=1949232.0	[ANN] [MC] ***** Marycoin is bitcoin only cheaper! *****	2017-06-04 18:39:12
https://bitcointalk.org/index.php?topic=1606674.0	[ANN] NoLimitCoin NLC for Fantasy Sports Game [SHA256d][PoW/PoS][ICO]	2016-09-03 08:37:25
https://bitcointalk.org/index.php?topic=2164121.0	[ANN]⚡️MINERS LENDING BANK⚡️FIRST IN HISTORY FULLY AUTOMATIC⚡️	2017-09-09 18:51:27
https://bitcointalk.org/index.php?topic=2087937.0	[ANN][ICO] Change - The First Decentralysed Crypto Bank [ICO September 16th]	2017-08-14 08:01:57
https://bitcointalk.org/index.php?topic=1720632.0	[ANN] (QTUM) - A Scalable PoS Smart Contract Platform - TestNet Live!	2016-12-19 05:08:51
https://bitcointalk.org/index.php?topic=785257.0	[ANN][SLR] SolarCoin | PoW to PoS v. 2.0 | Solar Proof of Generation (§1 = 1MWh)	2014-09-16 18:59:18
https://bitcointalk.org/index.php?topic=2168758.0	[ANN] Flixxo, a social economy based on video sharing platform PopcornTime+RSK	2017-09-11 17:05:54
https://bitcointalk.org/index.php?topic=644601.0	[ANN] [FJC] FujiCoin 2.0 | Japan | Launched 2014 | Bleutrade - Cryptopia - C-Cex	2014-06-08 18:32:02
https://bitcointalk.org/index.php?topic=2161764.0	[ANN][ICO] Hedge.pro - insuring the cryptocurrency rate	2017-09-08 18:46:38
https://bitcointalk.org/index.php?topic=2091093.0	[ANN][ICO] BANKERA - the Bank for the Blockchain Era	2017-08-15 08:03:34
https://bitcointalk.org/index.php?topic=2011065.0	[ANN] ♬ Opus - Beta-Ready Decentralized Music Sharing; Running on IPFS and ETH ♬	2017-07-09 14:48:00
https://bitcointalk.org/index.php?topic=2150377.0	[ANN] [AIRDROP] MorningStar Payment Systems 💰| 100% PoS | 20% interest 1st year	2017-09-04 19:45:32
https://bitcointalk.org/index.php?topic=1588787.0	[ANN] [SH]Shilling-The Digital Currency Tailored in Africa for Africa	2016-08-17 20:26:47
https://bitcointalk.org/index.php?topic=331394.0	[ANNOUNCE] paccoin a new SHA256D coin is being introduced	2013-11-12 03:49:31
https://bitcointalk.org/index.php?topic=1917456.0	[ANN][CrowdSale Ended]🌟🌟🌟🌟 NVO Decentralized Exchange | MultiWallet 🌟🌟🌟🌟	2017-05-14 13:23:54
https://bitcointalk.org/index.php?topic=2136084.0	[ANN][🔥DRAC 🔥]DECENTRALIZED MARKETPLACE FOR TRANSYLVANIA	2017-08-30 23:11:21
https://bitcointalk.org/index.php?topic=1986414.0	[ANN] [ICO] DIMCOIN The Future Of Equity on the Blockchain 	2017-06-26 10:40:08
https://bitcointalk.org/index.php?topic=2135826.0	[ANN] [Pre-ICO] ABIO Coin - P2B lending (backed by 500k$/m business)	2017-08-30 20:52:47
https://bitcointalk.org/index.php?topic=2018731.0	[ANN][ICO] QVOLTA - P2P Cryptocurrency Exchange	2017-07-13 18:00:32
https://bitcointalk.org/index.php?topic=2158272.0	[ANN] MIROCANA.COM - FIRST ARTIFICIAL INTELLIGENCE FOR TRANSPARENT INVESTING	2017-09-07 11:30:25
https://bitcointalk.org/index.php?topic=2157763.0	[ANN][Pre-ICO]Smartlands - First tokenization of agro assets with Deloitte audit	2017-09-07 08:19:24
https://bitcointalk.org/index.php?topic=2105783.0	[ANN] Notary Platform - [BOUNTIES LIVE] [ICO October 10th]	2017-08-20 18:09:51
https://bitcointalk.org/index.php?topic=1866936.0	[ANN] POPULOUS - Invoice trading platform | ICO l BOUNTY CAMPAIGN 	2017-04-12 16:11:56
https://bitcointalk.org/index.php?topic=1883902.0	[ANN] Bitcore - BTX - SEGWIT - BLOOM - ONLINE - CORE 0.14.1 -431110+ BTX Claimed	2017-04-23 23:29:33
https://bitcointalk.org/index.php?topic=2160409.0	[ANN] HAZZA - Global Unified Payment Network - Featured on CNBC	2017-09-08 07:20:16
https://bitcointalk.org/index.php?topic=2071592.0	[ANN][ICO] TIES.NETWORK	2017-08-07 17:37:34
https://bitcointalk.org/index.php?topic=1706282.0	[ANN] [ADL] Adel | Startup Incubator for Blockchain Innovation	2016-12-06 11:25:58
